"Time_sec","MagnetsZ_mm","Extension_nm","expDetail","id"
2597.291,-2,225.805,"expDetail","./sample.txt"
2597.301,-2,249.183,"expDetail","./sample.txt"
2597.313,-2,218.557,"expDetail","./sample.txt"
2597.321,-2,224.251,"expDetail","./sample.txt"
2597.331,-2,237.285,"expDetail","./sample.txt"
2597.34,-2,247.544,"expDetail","./sample.txt"
2597.351,-2,239.426,"expDetail","./sample.txt"
2597.361,-2,241.286,"expDetail","./sample.txt"
2597.371,-2,250.225,"expDetail","./sample.txt"
2597.38,-2,266.068,"expDetail","./sample.txt"
2597.39,-2,230.786,"expDetail","./sample.txt"
2597.4,-2,247.487,"expDetail","./sample.txt"
2597.41,-2,245.293,"expDetail","./sample.txt"
2597.42,-2,220.013,"expDetail","./sample.txt"
2597.429,-2,251.444,"expDetail","./sample.txt"
2597.439,-2,254.348,"expDetail","./sample.txt"
2597.45,-2,227.707,"expDetail","./sample.txt"
2597.459,-2,260.368,"expDetail","./sample.txt"
2597.469,-2,233.236,"expDetail","./sample.txt"
2597.479,-2,240.427,"expDetail","./sample.txt"
2597.489,-2,250.093,"expDetail","./sample.txt"
2597.499,-2,234.654,"expDetail","./sample.txt"
2597.508,-2,254.768,"expDetail","./sample.txt"
2597.518,-2,251.08,"expDetail","./sample.txt"
2597.53,-2,223.905,"expDetail","./sample.txt"
2597.539,-2,217.078,"expDetail","./sample.txt"
2597.548,-2,239.574,"expDetail","./sample.txt"
2597.558,-2,232.659,"expDetail","./sample.txt"
2597.568,-2,225.952,"expDetail","./sample.txt"
2597.578,-2,255.373,"expDetail","./sample.txt"
2597.587,-2,238.457,"expDetail","./sample.txt"
2597.597,-2,227.341,"expDetail","./sample.txt"
2597.607,-2,240.341,"expDetail","./sample.txt"
2597.617,-2,233.51,"expDetail","./sample.txt"
2597.626,-2,245.97,"expDetail","./sample.txt"
2597.637,-2,239.968,"expDetail","./sample.txt"
2597.647,-2,247.492,"expDetail","./sample.txt"
2597.657,-2,263.398,"expDetail","./sample.txt"
2597.666,-2,222.453,"expDetail","./sample.txt"
2597.676,-2,233.963,"expDetail","./sample.txt"
2597.686,-2,237.251,"expDetail","./sample.txt"
2597.696,-2,245.269,"expDetail","./sample.txt"
2597.706,-2,238.455,"expDetail","./sample.txt"
2597.716,-2,248.455,"expDetail","./sample.txt"
2597.726,-2,234.741,"expDetail","./sample.txt"
2597.736,-2,210.354,"expDetail","./sample.txt"
2597.746,-2,228.264,"expDetail","./sample.txt"
2597.755,-2,239.655,"expDetail","./sample.txt"
2597.765,-2,228.878,"expDetail","./sample.txt"
2597.775,-2,236.311,"expDetail","./sample.txt"
2597.785,-2,233.536,"expDetail","./sample.txt"
2597.794,-2,243.485,"expDetail","./sample.txt"
2597.804,-2,227.987,"expDetail","./sample.txt"
2597.815,-2,217.833,"expDetail","./sample.txt"
2597.825,-2,213.676,"expDetail","./sample.txt"
2597.834,-2,260.033,"expDetail","./sample.txt"
2597.844,-2,223.033,"expDetail","./sample.txt"
2597.854,-2,243.04,"expDetail","./sample.txt"
2597.864,-2,248.864,"expDetail","./sample.txt"
2597.874,-2,209.407,"expDetail","./sample.txt"
2597.883,-2,240.986,"expDetail","./sample.txt"
2597.893,-2,244.674,"expDetail","./sample.txt"
2597.903,-2,222.293,"expDetail","./sample.txt"
2597.914,-2,225.127,"expDetail","./sample.txt"
2597.923,-2,211.426,"expDetail","./sample.txt"
2597.933,-2,219.56,"expDetail","./sample.txt"
2597.943,-2,226.604,"expDetail","./sample.txt"
2597.953,-2,197.846,"expDetail","./sample.txt"
2597.962,-2,231.582,"expDetail","./sample.txt"
2597.972,-2,247.768,"expDetail","./sample.txt"
2597.982,-2,259.474,"expDetail","./sample.txt"
2597.992,-2,248.615,"expDetail","./sample.txt"
2598.002,-2,223.656,"expDetail","./sample.txt"
2598.012,-2,240.188,"expDetail","./sample.txt"
2598.022,-2,241.413,"expDetail","./sample.txt"
2598.032,-2,245.235,"expDetail","./sample.txt"
2598.041,-2,257.028,"expDetail","./sample.txt"
2598.051,-2,228.119,"expDetail","./sample.txt"
2598.061,-2,245.801,"expDetail","./sample.txt"
2598.071,-2,246.174,"expDetail","./sample.txt"
2598.081,-2,254.507,"expDetail","./sample.txt"
2598.091,-2,237.567,"expDetail","./sample.txt"
2598.101,-2,227.772,"expDetail","./sample.txt"
2598.111,-2,247.17,"expDetail","./sample.txt"
2598.121,-2,242.353,"expDetail","./sample.txt"
2598.13,-2,236.645,"expDetail","./sample.txt"
2598.14,-2,235.872,"expDetail","./sample.txt"
2598.15,-2,201.042,"expDetail","./sample.txt"
2598.16,-2,224.885,"expDetail","./sample.txt"
2598.169,-2,229.007,"expDetail","./sample.txt"
2598.179,-2,245.983,"expDetail","./sample.txt"
2598.19,-2,241.213,"expDetail","./sample.txt"
2598.2,-2,215.109,"expDetail","./sample.txt"
2598.209,-2,222.273,"expDetail","./sample.txt"
2598.219,-2,243.916,"expDetail","./sample.txt"
2598.229,-2,237.529,"expDetail","./sample.txt"
2598.239,-2,231.016,"expDetail","./sample.txt"
2598.249,-2,242.952,"expDetail","./sample.txt"
2598.258,-2,233.045,"expDetail","./sample.txt"
2598.268,-2,227.67,"expDetail","./sample.txt"
2598.278,-2,235.92,"expDetail","./sample.txt"
2598.289,-2,238.958,"expDetail","./sample.txt"
2598.298,-2,258.186,"expDetail","./sample.txt"
2598.308,-2,262.648,"expDetail","./sample.txt"
2598.318,-2,247.636,"expDetail","./sample.txt"
2598.328,-2,240.564,"expDetail","./sample.txt"
2598.337,-2,245.042,"expDetail","./sample.txt"
2598.347,-2,242.919,"expDetail","./sample.txt"
2598.357,-2,230.022,"expDetail","./sample.txt"
2598.367,-2,228.85,"expDetail","./sample.txt"
2598.377,-2,243.768,"expDetail","./sample.txt"
2598.387,-2,230.166,"expDetail","./sample.txt"
2598.397,-2,217.2,"expDetail","./sample.txt"
2598.407,-2,231.909,"expDetail","./sample.txt"
2598.416,-2,247.438,"expDetail","./sample.txt"
2598.426,-2,225.628,"expDetail","./sample.txt"
2598.436,-2,271.804,"expDetail","./sample.txt"
2598.446,-2,230.225,"expDetail","./sample.txt"
2598.456,-2,236.898,"expDetail","./sample.txt"
2598.465,-2,228.641,"expDetail","./sample.txt"
2598.476,-2,228.024,"expDetail","./sample.txt"
2598.486,-2,243.22,"expDetail","./sample.txt"
2598.496,-2,243.85,"expDetail","./sample.txt"
2598.505,-2,274.592,"expDetail","./sample.txt"
2598.515,-2,246.343,"expDetail","./sample.txt"
2598.525,-2,281.185,"expDetail","./sample.txt"
2598.535,-2,251.069,"expDetail","./sample.txt"
2598.544,-2,235.875,"expDetail","./sample.txt"
2598.554,-2,253.991,"expDetail","./sample.txt"
2598.564,-2,228.612,"expDetail","./sample.txt"
2598.575,-2,248.12,"expDetail","./sample.txt"
2598.584,-2,223.692,"expDetail","./sample.txt"
2598.594,-2,244.504,"expDetail","./sample.txt"
2598.604,-2,248.472,"expDetail","./sample.txt"
2598.614,-2,229.002,"expDetail","./sample.txt"
2598.624,-2,245.148,"expDetail","./sample.txt"
2598.633,-2,221.493,"expDetail","./sample.txt"
2598.644,-2,250.905,"expDetail","./sample.txt"
2598.654,-2,215.051,"expDetail","./sample.txt"
2598.664,-2,230.618,"expDetail","./sample.txt"
2598.673,-2,241.854,"expDetail","./sample.txt"
2598.683,-2,233.882,"expDetail","./sample.txt"
2598.693,-2,246.271,"expDetail","./sample.txt"
2598.703,-2,237.605,"expDetail","./sample.txt"
2598.712,-2,229.256,"expDetail","./sample.txt"
2598.722,-2,252.934,"expDetail","./sample.txt"
2598.732,-2,232.438,"expDetail","./sample.txt"
2598.742,-2,233.246,"expDetail","./sample.txt"
2598.751,-2,218.461,"expDetail","./sample.txt"
2598.762,-2,241.202,"expDetail","./sample.txt"
2598.772,-2,244.776,"expDetail","./sample.txt"
2598.782,-2,246.305,"expDetail","./sample.txt"
2598.791,-2,232.25,"expDetail","./sample.txt"
2598.801,-2,230.19,"expDetail","./sample.txt"
2598.811,-2,250.273,"expDetail","./sample.txt"
2598.821,-2,227.686,"expDetail","./sample.txt"
2598.831,-2,242.107,"expDetail","./sample.txt"
2598.841,-2,256.701,"expDetail","./sample.txt"
2598.851,-2,221.217,"expDetail","./sample.txt"
2598.861,-2,239.602,"expDetail","./sample.txt"
2598.871,-2,235.577,"expDetail","./sample.txt"
2598.88,-2,263.986,"expDetail","./sample.txt"
2598.89,-2,244.69,"expDetail","./sample.txt"
2598.9,-2,242.731,"expDetail","./sample.txt"
2598.91,-2,238.526,"expDetail","./sample.txt"
2598.919,-2,234.584,"expDetail","./sample.txt"
2598.929,-2,240.439,"expDetail","./sample.txt"
2598.939,-2,250.905,"expDetail","./sample.txt"
2598.95,-2,248.211,"expDetail","./sample.txt"
2598.959,-2,252.976,"expDetail","./sample.txt"
2598.969,-2,244.083,"expDetail","./sample.txt"
2598.979,-2,259.891,"expDetail","./sample.txt"
2598.989,-2,246.492,"expDetail","./sample.txt"
2598.999,-2,247.591,"expDetail","./sample.txt"
2599.008,-2,232.41,"expDetail","./sample.txt"
2599.018,-2,280.63,"expDetail","./sample.txt"
2599.028,-2,245.4,"expDetail","./sample.txt"
2599.039,-2,251.45,"expDetail","./sample.txt"
2599.048,-2,229.144,"expDetail","./sample.txt"
2599.058,-2,245.673,"expDetail","./sample.txt"
2599.068,-2,262.457,"expDetail","./sample.txt"
2599.078,-2,226.787,"expDetail","./sample.txt"
2599.087,-2,232.163,"expDetail","./sample.txt"
2599.097,-2,249.884,"expDetail","./sample.txt"
2599.107,-2,235.221,"expDetail","./sample.txt"
2599.117,-2,244.741,"expDetail","./sample.txt"
2599.126,-2,253.753,"expDetail","./sample.txt"
2599.137,-2,260.777,"expDetail","./sample.txt"
2599.147,-2,253.584,"expDetail","./sample.txt"
2599.157,-2,273.043,"expDetail","./sample.txt"
2599.166,-2,234.106,"expDetail","./sample.txt"
2599.176,-2,232.448,"expDetail","./sample.txt"
2599.186,-2,228.345,"expDetail","./sample.txt"
2599.196,-2,267.163,"expDetail","./sample.txt"
2599.206,-2,232.289,"expDetail","./sample.txt"
2599.216,-2,228.477,"expDetail","./sample.txt"
2599.226,-2,233.625,"expDetail","./sample.txt"
2599.236,-2,233.213,"expDetail","./sample.txt"
2599.246,-2,209.567,"expDetail","./sample.txt"
2599.255,-2,246.991,"expDetail","./sample.txt"
2599.266,-2,242.285,"expDetail","./sample.txt"
2599.275,-2,241.065,"expDetail","./sample.txt"
2599.285,-2,232.282,"expDetail","./sample.txt"
2599.294,-2,226.89,"expDetail","./sample.txt"
2599.304,-2,257.706,"expDetail","./sample.txt"
2599.314,-2,250.777,"expDetail","./sample.txt"
2599.325,-2,267.589,"expDetail","./sample.txt"
2599.334,-2,249.323,"expDetail","./sample.txt"
2599.344,-2,214.9,"expDetail","./sample.txt"
2599.354,-2,226.649,"expDetail","./sample.txt"
2599.364,-2,221.909,"expDetail","./sample.txt"
2599.374,-2,258.325,"expDetail","./sample.txt"
2599.383,-2,251.07,"expDetail","./sample.txt"
2599.393,-2,225.907,"expDetail","./sample.txt"
2599.403,-2,256.145,"expDetail","./sample.txt"
2599.414,-2,230.677,"expDetail","./sample.txt"
2599.423,-2,213.747,"expDetail","./sample.txt"
2599.433,-2,239.441,"expDetail","./sample.txt"
2599.443,-2,246.895,"expDetail","./sample.txt"
2599.453,-2,249.164,"expDetail","./sample.txt"
2599.462,-2,240.79,"expDetail","./sample.txt"
2599.472,-2,231.075,"expDetail","./sample.txt"
2599.482,-2,234.336,"expDetail","./sample.txt"
2599.492,-2,226.091,"expDetail","./sample.txt"
2599.502,-2,244.29,"expDetail","./sample.txt"
2599.512,-2,272.887,"expDetail","./sample.txt"
2599.522,-2,232.862,"expDetail","./sample.txt"
2599.532,-2,253.923,"expDetail","./sample.txt"
2599.541,-2,230.236,"expDetail","./sample.txt"
2599.551,-2,203.915,"expDetail","./sample.txt"
2599.561,-2,224.18,"expDetail","./sample.txt"
2599.571,-2,246.123,"expDetail","./sample.txt"
2599.581,-2,241.141,"expDetail","./sample.txt"
2599.59,-2,223.179,"expDetail","./sample.txt"
2599.601,-2,240.178,"expDetail","./sample.txt"
2599.611,-2,238.613,"expDetail","./sample.txt"
2599.621,-2,246.176,"expDetail","./sample.txt"
2599.63,-2,263.034,"expDetail","./sample.txt"
2599.64,-2,238.659,"expDetail","./sample.txt"
2599.65,-2,265.404,"expDetail","./sample.txt"
2599.66,-2,233.172,"expDetail","./sample.txt"
2599.669,-2,242.493,"expDetail","./sample.txt"
2599.679,-2,222.336,"expDetail","./sample.txt"
2599.69,-2,235.91,"expDetail","./sample.txt"
2599.7,-2,235.535,"expDetail","./sample.txt"
2599.709,-2,240.168,"expDetail","./sample.txt"
2599.719,-2,204.893,"expDetail","./sample.txt"
2599.729,-2,217.656,"expDetail","./sample.txt"
2599.739,-2,240.995,"expDetail","./sample.txt"
2599.749,-2,244.429,"expDetail","./sample.txt"
2599.758,-2,247.575,"expDetail","./sample.txt"
2599.768,-2,231.196,"expDetail","./sample.txt"
2599.778,-2,235.031,"expDetail","./sample.txt"
2599.789,-2,253.02,"expDetail","./sample.txt"
2599.798,-2,268.553,"expDetail","./sample.txt"
2599.809,-2,231.159,"expDetail","./sample.txt"
2599.818,-2,244.058,"expDetail","./sample.txt"
2599.828,-2,238.694,"expDetail","./sample.txt"
2599.837,-2,236.199,"expDetail","./sample.txt"
2599.847,-2,242.945,"expDetail","./sample.txt"
2599.857,-2,251.699,"expDetail","./sample.txt"
2599.868,-2,231.529,"expDetail","./sample.txt"
2599.877,-2,252.589,"expDetail","./sample.txt"
2599.887,-2,220.557,"expDetail","./sample.txt"
2599.897,-2,247.429,"expDetail","./sample.txt"
2599.907,-2,259.941,"expDetail","./sample.txt"
2599.916,-2,252.27,"expDetail","./sample.txt"
2599.926,-2,252.918,"expDetail","./sample.txt"
2599.937,-2,239.369,"expDetail","./sample.txt"
2599.946,-2,240.479,"expDetail","./sample.txt"
2599.956,-2,225.678,"expDetail","./sample.txt"
2599.965,-2,255.574,"expDetail","./sample.txt"
2599.975,-2,250.292,"expDetail","./sample.txt"
2599.986,-2,241.248,"expDetail","./sample.txt"
2599.996,-2,260.555,"expDetail","./sample.txt"
2600.005,-2,217.995,"expDetail","./sample.txt"
2600.015,-2,233.113,"expDetail","./sample.txt"
2600.025,-2,232.939,"expDetail","./sample.txt"
2600.035,-2,238.35,"expDetail","./sample.txt"
2600.044,-2,246.014,"expDetail","./sample.txt"
2600.054,-2,223.329,"expDetail","./sample.txt"
2600.065,-2,246.274,"expDetail","./sample.txt"
2600.075,-2,237.588,"expDetail","./sample.txt"
2600.084,-2,211.851,"expDetail","./sample.txt"
2600.094,-2,230.613,"expDetail","./sample.txt"
2600.104,-2,221.554,"expDetail","./sample.txt"
2600.114,-2,249.24,"expDetail","./sample.txt"
2600.124,-2,259.861,"expDetail","./sample.txt"
2600.134,-2,237.239,"expDetail","./sample.txt"
2600.143,-2,217.622,"expDetail","./sample.txt"
2600.153,-2,248.717,"expDetail","./sample.txt"
2600.164,-2,263.529,"expDetail","./sample.txt"
2600.173,-2,235.374,"expDetail","./sample.txt"
2600.183,-2,233.078,"expDetail","./sample.txt"
2600.193,-2,235.569,"expDetail","./sample.txt"
2600.203,-2,230.146,"expDetail","./sample.txt"
2600.212,-2,241.124,"expDetail","./sample.txt"
2600.222,-2,241.424,"expDetail","./sample.txt"
2600.232,-2,219.906,"expDetail","./sample.txt"
2600.243,-2,241.378,"expDetail","./sample.txt"
2600.252,-2,230.261,"expDetail","./sample.txt"
2600.262,-2,239.873,"expDetail","./sample.txt"
2600.272,-2,260.678,"expDetail","./sample.txt"
2600.282,-2,227.33,"expDetail","./sample.txt"
2600.291,-2,230.739,"expDetail","./sample.txt"
2600.301,-2,236.08,"expDetail","./sample.txt"
2600.311,-2,241.919,"expDetail","./sample.txt"
2600.321,-2,236.199,"expDetail","./sample.txt"
2600.332,-2,225.828,"expDetail","./sample.txt"
2600.341,-2,238.686,"expDetail","./sample.txt"
2600.351,-2,253.999,"expDetail","./sample.txt"
2600.361,-2,245.611,"expDetail","./sample.txt"
2600.371,-2,220.191,"expDetail","./sample.txt"
2600.38,-2,246.245,"expDetail","./sample.txt"
2600.39,-2,230.092,"expDetail","./sample.txt"
2600.4,-2,264.488,"expDetail","./sample.txt"
2600.41,-2,248.332,"expDetail","./sample.txt"
2600.419,-2,237.547,"expDetail","./sample.txt"
2600.429,-2,264.077,"expDetail","./sample.txt"
2600.439,-2,260.333,"expDetail","./sample.txt"
2600.45,-2,239.429,"expDetail","./sample.txt"
2600.459,-2,260.391,"expDetail","./sample.txt"
2600.469,-2,239.819,"expDetail","./sample.txt"
2600.479,-2,248.377,"expDetail","./sample.txt"
2600.489,-2,244.206,"expDetail","./sample.txt"
2600.499,-2,229.974,"expDetail","./sample.txt"
2600.508,-2,211.606,"expDetail","./sample.txt"
2600.518,-2,232.988,"expDetail","./sample.txt"
2600.529,-2,233.472,"expDetail","./sample.txt"
2600.539,-2,243.836,"expDetail","./sample.txt"
2600.548,-2,242.258,"expDetail","./sample.txt"
2600.558,-2,232.952,"expDetail","./sample.txt"
2600.568,-2,244.329,"expDetail","./sample.txt"
2600.578,-2,252.801,"expDetail","./sample.txt"
2600.587,-2,213.559,"expDetail","./sample.txt"
2600.597,-2,239.265,"expDetail","./sample.txt"
2600.607,-2,234.194,"expDetail","./sample.txt"
2600.617,-2,245.001,"expDetail","./sample.txt"
2600.626,-2,249.179,"expDetail","./sample.txt"
2600.637,-2,240.442,"expDetail","./sample.txt"
2600.647,-2,219.184,"expDetail","./sample.txt"
2600.657,-2,234.615,"expDetail","./sample.txt"
2600.666,-2,251.013,"expDetail","./sample.txt"
2600.676,-2,244.611,"expDetail","./sample.txt"
2600.686,-2,244.739,"expDetail","./sample.txt"
2600.696,-2,231.155,"expDetail","./sample.txt"
2600.707,-2,233.837,"expDetail","./sample.txt"
2600.716,-2,216.899,"expDetail","./sample.txt"
2600.726,-2,248.345,"expDetail","./sample.txt"
2600.736,-2,238.15,"expDetail","./sample.txt"
2600.746,-2,232.7,"expDetail","./sample.txt"
2600.755,-2,235.539,"expDetail","./sample.txt"
2600.765,-2,239.916,"expDetail","./sample.txt"
2600.775,-2,239.131,"expDetail","./sample.txt"
2600.785,-2,250.448,"expDetail","./sample.txt"
2600.794,-2,247.921,"expDetail","./sample.txt"
2600.804,-2,220.592,"expDetail","./sample.txt"
2600.815,-2,227.577,"expDetail","./sample.txt"
2600.825,-2,243.552,"expDetail","./sample.txt"
2600.834,-2,238.906,"expDetail","./sample.txt"
2600.844,-2,239.437,"expDetail","./sample.txt"
2600.854,-2,250.439,"expDetail","./sample.txt"
2600.864,-2,225.412,"expDetail","./sample.txt"
2600.874,-2,228.208,"expDetail","./sample.txt"
2600.883,-2,245.42,"expDetail","./sample.txt"
2600.893,-2,233.57,"expDetail","./sample.txt"
2600.904,-2,263.7,"expDetail","./sample.txt"
2600.914,-2,256.205,"expDetail","./sample.txt"
2600.923,-2,257.445,"expDetail","./sample.txt"
2600.933,-2,252.767,"expDetail","./sample.txt"
2600.943,-2,263.578,"expDetail","./sample.txt"
2600.953,-2,269.955,"expDetail","./sample.txt"
2600.962,-2,253.792,"expDetail","./sample.txt"
2600.972,-2,265.342,"expDetail","./sample.txt"
2600.982,-2,271.249,"expDetail","./sample.txt"
2600.993,-2,243.508,"expDetail","./sample.txt"
2601.002,-2,246.648,"expDetail","./sample.txt"
2601.012,-2,239.369,"expDetail","./sample.txt"
2601.022,-2,230.506,"expDetail","./sample.txt"
2601.032,-2,252.885,"expDetail","./sample.txt"
2601.041,-2,239.153,"expDetail","./sample.txt"
2601.051,-2,246.776,"expDetail","./sample.txt"
2601.061,-2,254.251,"expDetail","./sample.txt"
2601.071,-2,265.27,"expDetail","./sample.txt"
2601.081,-2,258.301,"expDetail","./sample.txt"
2601.091,-2,244.654,"expDetail","./sample.txt"
2601.101,-2,240.061,"expDetail","./sample.txt"
2601.111,-2,250.801,"expDetail","./sample.txt"
2601.121,-2,243.91,"expDetail","./sample.txt"
2601.13,-2,251.746,"expDetail","./sample.txt"
2601.14,-2,229.155,"expDetail","./sample.txt"
2601.15,-2,268.589,"expDetail","./sample.txt"
2601.16,-2,244.156,"expDetail","./sample.txt"
2601.169,-2,225.005,"expDetail","./sample.txt"
2601.18,-2,240.375,"expDetail","./sample.txt"
2601.19,-2,248.935,"expDetail","./sample.txt"
2601.2,-2,251.745,"expDetail","./sample.txt"
2601.209,-2,281.244,"expDetail","./sample.txt"
2601.219,-2,240.931,"expDetail","./sample.txt"
2601.229,-2,252.299,"expDetail","./sample.txt"
2601.239,-2,246.448,"expDetail","./sample.txt"
2601.249,-2,238.375,"expDetail","./sample.txt"
2601.258,-2,243.316,"expDetail","./sample.txt"
2601.268,-2,243.381,"expDetail","./sample.txt"
2601.279,-2,236.041,"expDetail","./sample.txt"
2601.289,-2,245.035,"expDetail","./sample.txt"
2601.298,-2,242.964,"expDetail","./sample.txt"
2601.308,-2,221.35,"expDetail","./sample.txt"
2601.318,-2,242.154,"expDetail","./sample.txt"
2601.328,-2,232.454,"expDetail","./sample.txt"
2601.337,-2,221.864,"expDetail","./sample.txt"
2601.347,-2,251.353,"expDetail","./sample.txt"
2601.357,-2,251.279,"expDetail","./sample.txt"
2601.368,-2,237.879,"expDetail","./sample.txt"
2601.377,-2,263.41,"expDetail","./sample.txt"
2601.387,-2,230.262,"expDetail","./sample.txt"
2601.397,-2,264.185,"expDetail","./sample.txt"
2601.407,-2,232.969,"expDetail","./sample.txt"
2601.416,-2,249.935,"expDetail","./sample.txt"
2601.426,-2,234.424,"expDetail","./sample.txt"
2601.436,-2,261.987,"expDetail","./sample.txt"
2601.446,-2,252.77,"expDetail","./sample.txt"
2601.456,-2,231.874,"expDetail","./sample.txt"
2601.465,-2,249.095,"expDetail","./sample.txt"
2601.476,-2,264.48,"expDetail","./sample.txt"
